GeoFips,GeoName,2016,2017,2018,2019
1115,"St. Clair, AL",17.623039215686273,18.33970588235294,19.27892156862745,19.983333333333334
1117,"Shelby, AL",24.940686274509805,25.712745098039214,26.94264705882353,27.857843137254903
1119,"Sumter, AL",15.020098039215686,15.307843137254903,15.528921568627451,16.180882352941175
1121,"Talladega, AL",16.033333333333335,16.48235294117647,17.01421568627451,17.708333333333332
1123,"Tallapoosa, AL",18.91176470588235,19.333333333333332,20.076960784313727,20.837745098039214
1125,"Tuscaloosa, AL",17.900490196078433,18.541176470588237,19.281372549019608,19.92549019607843
1127,"Walker, AL",18.361764705882354,19.273529411764706,20.16862745098039,20.82205882352941
1129,"Washington, AL",17.05735294117647,17.422549019607843,17.96127450980392,18.547549019607843
1131,"Wilcox, AL",15.234803921568627,15.77843137254902,16.37549019607843,17.109313725490196
1133,"Winston, AL",15.666666666666666,16.46323529411765,16.919117647058822,17.537254901960786
2010,"Aleutian Islands Census Area, AK*",0,0,0,0
2013,"Aleutians East Borough, AK*",28.347058823529412,28.725980392156863,27.965686274509803,30.655392156862746
2016,"Aleutians West Census Area, AK*",27.32598039215686,26.090686274509803,27.5921568627451,28.435294117647057
2020,"Anchorage Municipality, AK",30.600980392156863,31.275490196078433,32.98137254901961,34.384803921568626
2050,"Bethel Census Area, AK*",20.33921568627451,20.86862745098039,22.177450980392155,22.719607843137254
2060,"Bristol Bay Borough, AK",58.96764705882353,61.90686274509804,69.91029411764706,74.46078431372548
2068,"Denali Borough, AK*",37.0921568627451,38.42892156862745,41.476960784313725,41.2578431372549
2070,"Dillingham Census Area, AK*",27.269607843137255,28.519607843137255,29.366176470588236,30.353921568627452
2090,"Fairbanks North Star Borough, AK",26.005392156862744,26.770588235294117,28.294117647058822,29.391176470588235
2100,"Haines Borough, AK",28.231862745098038,30.87107843137255,35.0171568627451,35.15245098039216
2105,"Hoonah-Angoon Census Area, AK*",27.144607843137255,29.380882352941178,30.479411764705883,31.816176470588236
2110,"Juneau City and Borough, AK",31.766176470588235,32.918627450980395,34.86666666666667,35.9485294117647
2122,"Kenai Peninsula Borough, AK",24.380882352941178,24.583333333333332,25.775490196078433,26.897058823529413
2130,"Ketchikan Gateway Borough, AK*",31.720588235294116,32.4264705882353,33.79460784313726,34.79656862745098
2150,"Kodiak Island Borough, AK",28.37107843137255,29.974019607843136,30.769117647058824,32.54019607843137
2158,"Kusilvak Census Area, AK*",14.772058823529411,14.642156862745098,15.029411764705882,15.658823529411764
2164,"Lake and Peninsula Borough, AK*",26.765196078431373,30.070588235294117,32.838725490196076,32.30294117647059
2170,"Matanuska-Susitna Borough, AK",21.966666666666665,21.90392156862745,23.051960784313724,23.991666666666667
2180,"Nome Census Area, AK*",23.679411764705883,24.362745098039216,25.42450980392157,26.603921568627452
2185,"North Slope Borough, AK",43.90882352941176,41.61372549019608,41.04117647058823,44.05049019607843
2188,"Northwest Arctic Borough, AK",21.58970588235294,22.01421568627451,24.238725490196078,25.257843137254902
2195,"Petersburg Borough, AK*",31.5421568627451,32.60098039215686,35.05392156862745,36.284803921568624
2198,"Prince of Wales-Hyder Census Area, AK*",19.641176470588235,20.7171568627451,22.44313725490196,24.106372549019607
2201,"Prince of Wales-Outer Ketchikan Census Area, AK*",0,0,0,0
2220,"Sitka City and Borough, AK",31.271568627450982,33.581372549019605,34.958333333333336,36.490196078431374
2230,"Skagway Municipality, AK*",36.76960784313726,37.86421568627451,40.525,42.411274509803924
2231,"Skagway-Yakutat-Angoon Census Area, AK*",0,0,0,0
2232,"Skagway-Hoonah-Angoon Census Area, AK*",0,0,0,0
2240,"Southeast Fairbanks Census Area, AK*",22.958333333333332,23.48921568627451,24.74264705882353,25.71470588235294
2261,"Valdez-Cordova Census Area, AK*",28.21078431372549,29.41813725490196,30.353431372549018,31.47156862745098
2275,"Wrangell City and Borough, AK*",22.21078431372549,22.318627450980394,23.925980392156863,24.28872549019608
2280,"Wrangell-Petersburg Census Area, AK*",0,0,0,0
2282,"Yakutat City and Borough, AK*",26.83921568627451,27.794607843137253,29.563235294117646,32.82696078431373
2290,"Yukon-Koyukuk Census Area, AK*",26.419607843137253,26.95098039215686,28.565686274509805,29.695588235294117
2901,"Aleutian Islands Division, AK*",0,0,0,0
2903,"Angoon Division, AK*",0,0,0,0
2904,"Barrow-North Slope Division, AK*",0,0,0,0
2905,"Bethel Division, AK*",0,0,0,0
2907,"Bristol Bay Division, AK*",0,0,0,0
2908,"Cordova-McCarthy Division, AK*",0,0,0,0
2910,"Haines Division, AK*",0,0,0,0
2912,"Kenai-Cook Inlet Division, AK*",0,0,0,0
2916,"Kuskokwim Division, AK*",0,0,0,0
2919,"Outer Ketchikan Division, AK*",0,0,0,0
2920,"Prince of Wales Division, AK*",0,0,0,0
2921,"Seward Division, AK*",0,0,0,0
2922,"Sitka Division, AK*",0,0,0,0
2923,"Skagway-Yakutat Division, AK*",0,0,0,0
2924,"Southeast Fairbanks Division, AK*",0,0,0,0
2925,"Upper Yukon Division, AK*",0,0,0,0
2926,"Valdez-Chitina-Whittier Division, AK*",0,0,0,0
2928,"Wrangell-Petersburg Division, AK*",0,0,0,0
2929,"Yukon-Koyukuk Division, AK*",0,0,0,0
4001,"Apache, AZ",15.316666666666666,16.099019607843136,16.79656862745098,17.24950980392157
4003,"Cochise, AZ",18.380882352941178,19.147058823529413,19.56421568627451,20.473529411764705
4005,"Coconino, AZ",21.79656862745098,22.95294117647059,23.955882352941178,24.112254901960785
4007,"Gila, AZ",17.86421568627451,19.008333333333333,19.573039215686276,20.20441176470588
4009,"Graham, AZ",14.16470588235294,14.775490196078431,15.291666666666666,15.634803921568627
4011,"Greenlee, AZ",16.73970588235294,18.061764705882354,19.775490196078433,20.733333333333334
4012,"La Paz, AZ*",15.294117647058824,15.308823529411764,15.81764705882353,16.669607843137253
4013,"Maricopa, AZ",21.565196078431374,22.433823529411764,23.58480392156863,24.36470588235294
4015,"Mohave, AZ",14.887254901960784,15.700980392156863,16.35,16.859313725490196
4017,"Navajo, AZ",14.519607843137255,15.188725490196079,15.748039215686275,16.307843137254903
4019,"Pima, AZ",19.633333333333333,20.708333333333332,21.57598039215686,22.28235294117647
4021,"Pinal, AZ",14.109313725490196,14.661764705882353,15.21078431372549,15.775490196078431
4023,"Santa Cruz, AZ",16.99264705882353,18.194117647058825,18.604901960784314,19.326960784313727
4025,"Yavapai, AZ",17.97156862745098,18.951470588235296,19.82107843137255,20.290686274509802
4027,"Yuma, AZ*",15.944607843137256,16.651470588235295,17.162745098039217,17.926470588235293
5001,"Arkansas, AR",21.605392156862745,21.708823529411763,22.28970588235294,23.479901960784314
5003,"Ashley, AR",16.449019607843137,16.965686274509803,17.666666666666668,18.6
5005,"Baxter, AR",17.009313725490195,17.548039215686273,17.93235294117647,18.504411764705882
5007,"Benton, AR",40.64019607843137,41.26519607843137,45.265686274509804,45.43970588235294
5009,"Boone, AR",16.349019607843136,16.730392156862745,17.46470588235294,17.85
5011,"Bradley, AR",17.648039215686275,18.33921568627451,19.048529411764704,19.598039215686274
5013,"Calhoun, AR",16.12107843137255,16.273529411764706,16.679411764705883,17.49313725490196
5015,"Carroll, AR",15.10392156862745,15.91764705882353,16.29950980392157,16.186764705882354
5017,"Chicot, AR",17.352450980392156,17.975490196078432,18.43186274509804,19.798529411764704
5019,"Clark, AR",16.226960784313725,16.979901960784314,17.352450980392156,18.054901960784314
5021,"Clay, AR",15.23235294117647,16.879411764705882,17.352450980392156,17.87205882352941
5023,"Cleburne, AR",17.265686274509804,18.005392156862744,18.495588235294118,19.08921568627451
5025,"Cleveland, AR",17.66127450980392,18.791176470588237,19.899509803921568,19.5328431372549
5027,"Columbia, AR",16.902941176470588,18.040686274509802,17.900490196078433,18.36078431372549
5029,"Conway, AR",17.611764705882354,18.07843137254902,18.73235294117647,19.064705882352943
5031,"Craighead, AR",17.48970588235294,17.87843137254902,18.244117647058822,18.955392156862747
5033,"Crawford, AR",15.319607843137256,15.636764705882353,15.990196078431373,16.619607843137256
5035,"Crittenden, AR",17.327450980392157,17.78529411764706,18.27892156862745,19.137745098039215
5037,"Cross, AR",16.329901960784312,17.521078431372548,17.383333333333333,18.9671568627451
5039,"Dallas, AR",15.736274509803922,16.459313725490198,17.113235294117647,18.186764705882354
5041,"Desha, AR",18.50392156862745,18.40686274509804,18.701470588235296,20.070098039215686
5043,"Drew, AR",16.893627450980393,17.552450980392155,17.79656862745098,18.500980392156862
5045,"Faulkner, AR",17.376470588235293,17.84607843137255,18.481372549019607,19.09264705882353
5047,"Franklin, AR",15.352450980392156,15.85392156862745,16.279411764705884,16.37450980392157
5049,"Fulton, AR",12.831372549019608,13.244117647058824,13.727941176470589,14.22549019607843
5051,"Garland, AR",18.33921568627451,18.99950980392157,19.400980392156864,20.13186274509804
5053,"Grant, AR",17.66372549019608,18.11764705882353,18.529411764705884,19.16029411764706
5055,"Greene, AR",15.93235294117647,16.42107843137255,16.92401960784314,17.534313725490197
5057,"Hempstead, AR",14.263235294117647,15.170098039215686,15.71421568627451,15.802941176470588
5059,"Hot Spring, AR",14.170098039215686,14.629411764705882,14.935294117647059,15.413235294117648
5061,"Howard, AR",16.304901960784314,17.272549019607844,17.80392156862745,17.04019607843137
5063,"Independence, AR",16.352941176470587,16.919607843137253,17.18578431372549,17.880392156862744
5065,"Izard, AR",13.999019607843136,14.334803921568627,14.889705882352942,15.158333333333333
5067,"Jackson, AR",17.269117647058824,18.17549019607843,18.625980392156862,19.952450980392157
5069,"Jefferson, AR",16.354411764705883,16.764705882352942,17.173529411764704,17.934313725490195
5071,"Johnson, AR",13.616666666666667,13.874509803921569,14.086274509803921,14.176470588235293
5073,"Lafayette, AR",16.70392156862745,17.052450980392155,17.48578431372549,17.90392156862745
5075,"Lawrence, AR",15.733823529411765,16.302450980392155,16.399509803921568,16.862745098039216
5077,"Lee, AR",12.727941176470589,14.130392156862746,14.133823529411766,15.734803921568627
5079,"Lincoln, AR",12.29607843137255,12.737745098039216,13.300980392156863,13.737254901960783
5081,"Little River, AR",16.45392156862745,16.69656862745098,16.91421568627451,17.344607843137254
5083,"Logan, AR",15.429901960784314,16.179901960784314,16.573529411764707,16.365686274509805
5085,"Lonoke, AR",18.24607843137255,18.538235294117648,19.272549019607844,19.975
5087,"Madison, AR",15.946078431372548,17.391666666666666,17.198039215686276,16.78676470588235
5089,"Marion, AR",14.122549019607844,14.482843137254902,14.913235294117648,15.394607843137255
5091,"Miller, AR",15.906372549019608,16.023039215686275,16.517156862745097,17.17401960784314
5093,"Mississippi, AR",14.695588235294117,15.450980392156863,16.579901960784312,18.07941176470588
5095,"Monroe, AR",15.040686274509804,16.065196078431374,16.42843137254902,17.995098039215687
5097,"Montgomery, AR",13.173529411764706,13.973529411764705,14.395098039215686,14.636274509803922
5099,"Nevada, AR",15.486274509803922,16.063235294117646,16.47107843137255,16.800980392156863
5101,"Newton, AR",13.219117647058823,13.420098039215686,14.16813725490196,14.752941176470589
5103,"Ouachita, AR",16.75,17.249019607843138,18.233823529411765,19.020098039215686
5105,"Perry, AR",16.103431372549018,16.91372549019608,17.319607843137256,17.768627450980393
5107,"Phillips, AR",14.590196078431372,15.502941176470589,16.105392156862745,17.37156862745098
5109,"Pike, AR",14.973529411764705,15.634803921568627,16.009313725490195,15.930882352941177
5111,"Poinsett, AR",14.930392156862744,15.852941176470589,16.330392156862747,17.430392156862744
5113,"Polk, AR",13.758823529411766,14.383333333333333,14.999509803921569,15.188235294117646
5115,"Pope, AR",16.12205882352941,16.574019607843137,17.151960784313726,17.384313725490195
5117,"Prairie, AR",16.309313725490195,17.777450980392157,18.15343137254902,18.29901960784314
5119,"Pulaski, AR",23.641176470588235,24.16862745098039,24.63137254901961,25.45441176470588
5121,"Randolph, AR",15.196568627450981,16.159803921568628,16.436274509803923,16.83921568627451
5123,"St. Francis, AR",12.767156862745098,13.286274509803922,13.649019607843137,14.291176470588235
5125,"Saline, AR",19.46127450980392,19.758823529411764,20.264705882352942,20.92549019607843
5127,"Scott, AR",13.958333333333334,14.891176470588235,15.415686274509804,15.274019607843137
5129,"Searcy, AR",12.87156862745098,13.14950980392157,13.29264705882353,13.795588235294117
5131,"Sebastian, AR",19.516666666666666,19.900980392156864,20.301960784313724,20.990686274509805
5133,"Sevier, AR",14.976960784313725,15.53921568627451,16.107843137254903,15.686764705882354
5135,"Sharp, AR",15.538235294117648,16.05,16.690686274509805,16.86421568627451
5137,"Stone, AR",14.083333333333334,14.594117647058823,15.054901960784314,15.486764705882353
5139,"Union, AR",19.518627450980393,21.280882352941177,21.468627450980392,22.186764705882354
5141,"Van Buren, AR",14.320098039215686,14.569607843137256,14.898529411764706,15.537745098039215
5143,"Washington, AR",18.487254901960785,19.188725490196077,19.531372549019608,20.100490196078432
5145,"White, AR",16.39264705882353,16.935294117647057,17.56421568627451,18.177450980392155
5147,"Woodruff, AR",16.58235294117647,18.351470588235294,18.401960784313726,19.559803921568626
5149,"Yell, AR",15.169117647058824,16.04656862745098,16.68186274509804,16.30392156862745
6001,"Alameda, CA",33.234313725490196,35.26813725490196,37.859313725490196,39.78970588235294
6003,"Alpine, CA",36.99166666666667,34.068627450980394,35.32303921568627,35.370098039215684
6005,"Amador, CA",20.844117647058823,21.20343137254902,21.70686274509804,22.50980392156863
6007,"Butte, CA",20.765686274509804,21.158823529411766,21.850980392156863,23.46078431372549
6009,"Calaveras, CA",22.42843137254902,23.158333333333335,24.130882352941178,25.06421568627451
6011,"Colusa, CA",21.600490196078432,21.67205882352941,24.491176470588236,25.16764705882353
6013,"Contra Costa, CA",35.63627450980392,37.84852941176471,39.92254901960784,41.825490196078434
6015,"Del Norte, CA",17.442156862745097,17.643627450980393,18.066176470588236,18.845588235294116
6017,"El Dorado, CA",30.869117647058822,31.694607843137256,32.9485294117647,34.26225490196079
6019,"Fresno, CA",20.1578431372549,20.541666666666668,21.29313725490196,22.297549019607843
6021,"Glenn, CA",21.141176470588235,21.366176470588236,23.1,24.11470588235294
6023,"Humboldt, CA",21.784803921568628,22.458333333333332,23.235294117647058,24.340196078431372
6025,"Imperial, CA",17.88872549019608,18.166666666666668,18.425,19.826960784313727
6027,"Inyo, CA",28.42843137254902,29.195098039215686,28.558333333333334,29.663235294117648
6029,"Kern, CA",18.524019607843137,18.81764705882353,19.50686274509804,20.511274509803922
6031,"Kings, CA",17.269607843137255,17.88921568627451,18.11813725490196,19.329901960784312
6033,"Lake, CA",19.437254901960785,20.054411764705883,20.898039215686275,21.695588235294117
6035,"Lassen, CA",17.504901960784313,17.626960784313727,18.142156862745097,18.691176470588236
6037,"Los Angeles, CA",28.204901960784312,29.227941176470587,30.53921568627451,31.908823529411766
6039,"Madera, CA",18.25049019607843,18.61127450980392,19.16372549019608,20.228921568627452
6041,"Marin, CA",58.34754901960784,61.57205882352941,66.69901960784314,69.4779411764706
6043,"Mariposa, CA",23.961764705882352,24.973039215686274,26.17549019607843,27.62450980392157
6045,"Mendocino, CA",22.949019607843137,23.45098039215686,24.744117647058822,25.968627450980392
6047,"Merced, CA",18.306372549019606,18.78872549019608,19.126470588235293,20.13578431372549
6049,"Modoc, CA",22.28970588235294,22.46323529411765,23.16764705882353,25.04313725490196
6051,"Mono, CA",22.692156862745097,25.00735294117647,24.724019607843136,26.225490196078432
6053,"Monterey, CA",26.21764705882353,26.809313725490195,27.761764705882353,29.33235294117647
6055,"Napa, CA",33.542156862745095,34.63186274509804,35.31519607843137,37.116176470588236
6057,"Nevada, CA",28.599019607843136,28.981372549019607,29.96323529411765,31.148039215686275
6059,"Orange, CA",31.097549019607843,32.37450980392157,33.7828431372549,35.15245098039216
6061,"Placer, CA",30.45686274509804,31.559803921568626,32.60098039215686,33.792156862745095
6063,"Plumas, CA",24.106372549019607,25.060294117647057,26.220588235294116,27.40686274509804
6065,"Riverside, CA",18.683333333333334,19.190196078431374,19.895588235294117,20.79313725490196
6067,"Sacramento, CA",24.11127450980392,24.86127450980392,25.991666666666667,27.091176470588234
6069,"San Benito, CA",23.680882352941175,24.758823529411764,25.802450980392155,27.08872549019608
6071,"San Bernardino, CA",18.486764705882354,19.00686274509804,19.681372549019606,20.609313725490196
6073,"San Diego, CA",27.699019607843137,28.61764705882353,29.974019607843136,31.23970588235294
6075,"San Francisco, CA",56.60588235294118,60.15245098039216,65.35539215686275,68.33578431372548
6077,"San Joaquin, CA",20.40392156862745,21.037745098039217,21.91029411764706,23.10735294117647
6079,"San Luis Obispo, CA",25.983333333333334,27.245098039215687,28.484313725490196,29.90392156862745
6081,"San Mateo, CA",52.779411764705884,57.866176470588236,62.8578431372549,65.73872549019607
6083,"Santa Barbara, CA",28.232843137254903,29.359803921568627,31.03627450980392,32.39019607843137
6085,"Santa Clara, CA",45.511764705882356,49.358333333333334,54.090196078431376,56.86127450980392
6087,"Santa Cruz, CA",29.887254901960784,31.730882352941176,33.46911764705882,35.09411764705882
6089,"Shasta, CA",21.373039215686273,21.96470588235294,22.837745098039214,23.744117647058822
6091,"Sierra, CA",20.600980392156863,21.40392156862745,22.254901960784313,23.159313725490197
6093,"Siskiyou, CA",21.393137254901962,21.870098039215687,22.611764705882354,23.53970588235294
6095,"Solano, CA",23.140686274509804,23.820098039215686,24.880392156862744,26.227941176470587
6097,"Sonoma, CA",28.126470588235293,29.425,31.076960784313727,32.69607843137255
6099,"Stanislaus, CA",20.394117647058824,20.87843137254902,21.387745098039215,22.422549019607843
6101,"Sutter, CA",20.888235294117646,21.183823529411764,22.24313725490196,23.33578431372549
6103,"Tehama, CA",18.716666666666665,19.688725490196077,20.32794117647059,21.20980392156863
6105,"Trinity, CA",18.405392156862746,18.815196078431374,20.188235294117646,21.309313725490195
6107,"Tulare, CA",18.949019607843137,19.44607843137255,19.708823529411763,21.002450980392158
6109,"Tuolumne, CA",22.16470588235294,22.473529411764705,23.08186274509804,23.941666666666666
6111,"Ventura, CA",28.073529411764707,28.90686274509804,30.34313725490196,31.723039215686274
6113,"Yolo, CA",25.08627450980392,25.515686274509804,26.32549019607843,27.511274509803922
6115,"Yuba, CA",19.28186274509804,19.48235294117647,20.359313725490196,21.341176470588234
8001,"Adams, CO*",19.394607843137255,20.255392156862744,21.345098039215685,22.294607843137253
8003,"Alamosa, CO",17.15735294117647,17.672549019607843,18.70735294117647,19.645098039215686
8005,"Arapahoe, CO",27.062254901960785,27.998039215686273,30.34607843137255,31.606372549019607
8007,"Archuleta, CO",19.67058823529412,20.04558823529412,20.825,21.12156862745098
8009,"Baca, CO",19.19656862745098,22.915686274509802,22.390686274509804,21.224019607843136
8011,"Bent, CO",12.830392156862745,12.594607843137254,14.221078431372549,15.379411764705882
8013,"Boulder, CO*",32.0406862745098,34.29803921568627,36.03823529411765,37.51323529411765
8014,"Broomfield, CO*",29.684313725490195,31.05343137254902,33.351960784313725,34.80196078431373
8015,"Chaffee, CO",20.86421568627451,21.824019607843137,23.41813725490196,24.037254901960786
8017,"Cheyenne, CO",18.485294117647058,20.440196078431374,21.141176470588235,27.05294117647059
8019,"Clear Creek, CO",27.748039215686273,28.55735294117647,29.254901960784313,30.301960784313724
8021,"Conejos, CO",16.443627450980394,16.980392156862745,18.101470588235294,18.816176470588236
8023,"Costilla, CO",15.625980392156864,16.142156862745097,16.899509803921568,17.46127450980392
8025,"Crowley, CO",10.445098039215686,9.275980392156862,9.854901960784314,10.20686274509804
8027,"Custer, CO",20.03872549019608,19.858333333333334,20.512745098039215,20.775
8029,"Delta, CO",16.640196078431373,18.15686274509804,18.744607843137256,19.283823529411766
8031,"Denver, CO",31.475,36.555392156862744,38.73676470588235,39.904411764705884
8033,"Dolores, CO",16.120098039215687,17.21127450980392,17.900980392156864,18.629901960784313
8035,"Douglas, CO",33.73676470588235,34.50147058823529,36.88970588235294,38.458333333333336
8037,"Eagle, CO",33.62647058823529,36.23676470588235,40.36372549019608,41.5514705882353
8039,"Elbert, CO",25.855392156862745,26.69264705882353,28.390686274509804,29.699019607843137
8041,"El Paso, CO",22.132843137254902,23.076960784313727,24.021078431372548,25.05735294117647
8043,"Fremont, CO",15.874019607843136,16.35735294117647,17.41519607843137,18.120588235294118
8045,"Garfield, CO",26.445098039215686,27.695098039215686,28.66372549019608,29.551470588235293
8047,"Gilpin, CO",22.106372549019607,22.623039215686273,23.71421568627451,24.679411764705883
8049,"Grand, CO",21.773529411764706,23.112745098039216,24.779411764705884,25.436764705882354
8051,"Gunnison, CO",21.56764705882353,22.273529411764706,23.51078431372549,23.947549019607845
8053,"Hinsdale, CO",23.008823529411764,24.397549019607844,24.46372549019608,24.65392156862745
8055,"Huerfano, CO",19.119117647058822,19.61519607843137,19.987745098039216,20.373039215686273
8057,"Jackson, CO",22.291176470588237,23.630882352941178,26.890686274509804,27.311274509803923
8059,"Jefferson, CO*",28.39264705882353,29.541666666666668,31.03872549019608,32.36127450980392
8061,"Kiowa, CO",21.120588235294118,21.5921568627451,23.48921568627451,26.845588235294116
8063,"Kit Carson, CO",19.024019607843137,19.480392156862745,18.97107843137255,22.38137254901961
8065,"Lake, CO",16.20098039215686,16.939705882352943,18.07205882352941,18.32892156862745
8067,"La Plata, CO",25.79607843137255,26.173529411764704,27.948529411764707,28.537254901960786
8069,"Larimer, CO",23.73627450980392,25.366666666666667,26.57205882352941,27.394117647058824
8071,"Las Animas, CO",18.057843137254903,18.436764705882354,19.590686274509803,19.491176470588236
8073,"Lincoln, CO",13.255882352941176,14.099509803921569,14.641666666666667,15.125
8075,"Logan, CO",23.627450980392158,22.360294117647058,22.26764705882353,22.890686274509804
8077,"Mesa, CO",19.834313725490198,21.064705882352943,22.25735294117647,22.901470588235295
8079,"Mineral, CO",31.46029411764706,33.07696078431373,35.490196078431374,36.786274509803924
8081,"Moffat, CO",19.280392156862746,19.591176470588234,20.72107843137255,21.491176470588236
8083,"Montezuma, CO",19.591666666666665,19.994117647058822,20.755392156862744,21.344117647058823
8085,"Montrose, CO",18.011764705882353,18.738235294117647,20.158823529411766,20.515686274509804
8087,"Morgan, CO",20.483333333333334,20.719117647058823,22.438235294117646,23.41862745098039
8089,"Otero, CO",17.138235294117646,17.478431372549018,18.680882352941175,19.46470588235294
8091,"Ouray, CO",27.611764705882354,27.840196078431372,31.08872549019608,31.409803921568628
8093,"Park, CO",20.5921568627451,21.567156862745097,21.80343137254902,22.676960784313724
8095,"Phillips, CO",21.71323529411765,20.988235294117647,21.70686274509804,24.146568627450982
8097,"Pitkin, CO",67.51911764705882,68.58725490196079,75.52843137254902,77.60441176470589
8099,"Prowers, CO",20.24313725490196,19.727450980392156,20.758823529411764,21.874019607843138
8101,"Pueblo, CO",17.708333333333332,18.363725490196078,19.261274509803922,19.941176470588236
8103,"Rio Blanco, CO",20.95686274509804,21.75343137254902,23.32892156862745,24.434313725490195
